id;date;journal_id/id;name;period_id/id;line_id/account_id/id;line_id/date;line_id/name;line_id/credit;line_id/debit;line_id/journal_id/id;line_id/period_id/id
12;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_218;2015-26-03;Math Passerelle EHG;0.0;3519.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Math Passerelle EHG;3519.6;0.0;;
13;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_220;2015-26-03;39477-Développement projet CTI Infonomics;0.0;2800.2000000000003;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;39477-Développement projet CTI Infonomics;2800.2000000000003;0.0;;
14;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_220;2015-26-03;36341-Développement projet CTI SICS;0.0;2800.2000000000003;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;36341-Développement projet CTI SICS;2800.2000000000003;0.0;;
15;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_175;2015-26-03;33239 - Projet FNS Bois;0.0;11250.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;33239 - Projet FNS Bois;11250.0;0.0;;
16;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_205;2015-26-03;37216-Réalisation CTI Ecological Waste Management;0.0;25200.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;37216-Réalisation CTI Ecological Waste Management;25200.0;0.0;;
17;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_209;2015-26-03;N° Sagex a compléter – WeCan.fund;0.0;9259.800000000001;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;N° Sagex a compléter – WeCan.fund;9259.800000000001;0.0;;
18;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_209;2015-26-03;Dépôt CTI;0.0;9259.800000000001;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépôt CTI;9259.800000000001;0.0;;
19;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_209;2015-26-03;Mandat Kalaidos Univ Applied Sces (14/15-15/16);0.0;9259.800000000001;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Mandat Kalaidos Univ Applied Sces (14/15-15/16);9259.800000000001;0.0;;
20;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_185;2015-26-03;Forfait – nouveau professeur;0.0;15999.600000000002;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Forfait – nouveau professeur;15999.600000000002;0.0;;
21;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_185;2015-26-03;Forfait – prospection de mandat;0.0;15999.600000000002;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Forfait – prospection de mandat;15999.600000000002;0.0;;
22;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_217;2015-26-03;CISCO - Administration/Académie;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;CISCO - Administration/Académie;1599.6;0.0;;
23;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_176;2015-26-03;36797 - Développement projet FNS H1N1;0.0;6399.599999999999;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;36797 - Développement projet FNS H1N1;6399.599999999999;0.0;;
24;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_176;2015-26-03;39477 - Développement CTI RSD Glass Infonomics;0.0;6399.599999999999;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;39477 - Développement CTI RSD Glass Infonomics;6399.599999999999;0.0;;
25;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_176;2015-26-03;Dépôt  - RCSO;0.0;6399.599999999999;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépôt  - RCSO;6399.599999999999;0.0;;
26;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_176;2015-26-03;Ecriture d'articles;0.0;6399.599999999999;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Ecriture d'articles;6399.599999999999;0.0;;
27;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_184;2015-26-03;ESIG : Poste 6h/22*1800;0.0;19599.600000000002;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;ESIG : Poste 6h/22*1800;19599.600000000002;0.0;;
28;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_14;2015-26-03;40903-Dévt projet RCSO RepCTAsys (Régul14-15);0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;40903-Dévt projet RCSO RepCTAsys (Régul14-15);1599.6;0.0;;
29;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_14;2015-26-03;35879 - Réalisation mandat Uni Neuchâtel cours;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;35879 - Réalisation mandat Uni Neuchâtel cours;1599.6;0.0;;
30;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_188;2015-26-03;Participation comités scientifiques de conférence;0.0;800.4;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Participation comités scientifiques de conférence;800.4;0.0;;
31;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_188;2015-26-03;Responsable CRAG;0.0;800.4;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Responsable CRAG;800.4;0.0;;
32;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_188;2015-26-03;Publications;0.0;800.4;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Publications;800.4;0.0;;
33;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_188;2015-26-03;Réserve projet RCSO;0.0;800.4;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Réserve projet RCSO;800.4;0.0;;
34;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_181;2015-26-03;Mineure Créagir Cours;0.0;879.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Mineure Créagir Cours;879.6;0.0;;
35;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_181;2015-26-03;Coordination Mineure Créagir;0.0;879.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Coordination Mineure Créagir;879.6;0.0;;
36;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_189;2015-26-03;Développement CTI réserve;0.0;3999.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Développement CTI réserve;3999.6;0.0;;
37;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_189;2015-26-03;Dépôt projet (CTI + RCSO);0.0;3999.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépôt projet (CTI + RCSO);3999.6;0.0;;
38;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_189;2015-26-03;Ecriture d'articles;0.0;3999.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Ecriture d'articles;3999.6;0.0;;
39;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_189;2015-26-03;Participation au comité conférence Marketing Educa;0.0;3999.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Participation au comité conférence Marketing Educa;3999.6;0.0;;
40;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_189;2015-26-03;Réalisation mandats dt VdNyon-Ifage (régul 14-15);0.0;3999.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Réalisation mandats dt VdNyon-Ifage (régul 14-15);3999.6;0.0;;
41;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_173;2015-26-03;Dépôt - RCSO;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépôt - RCSO;1599.6;0.0;;
42;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_173;2015-26-03;Reserve - dépôt RCSO;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Reserve - dépôt RCSO;1599.6;0.0;;
43;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_173;2015-26-03;Dépôt - Fonds de tiers sur l’informatique forensi;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépôt - Fonds de tiers sur l’informatique forensi;1599.6;0.0;;
44;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_173;2015-26-03;Divers - collaboration avec Stokholm;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Divers - collaboration avec Stokholm;1599.6;0.0;;
45;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_173;2015-26-03;Mandats divers juridictions;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Mandats divers juridictions;1599.6;0.0;;
46;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_174;2015-26-03;42769 - H 2020 Projet RAWFIE;0.0;24300.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;42769 - H 2020 Projet RAWFIE;24300.0;0.0;;
47;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_215;2015-26-03;Réalisat° mandat La construct° un indice Gd Geneve;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Réalisat° mandat La construct° un indice Gd Geneve;4800.0;0.0;;
48;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_215;2015-26-03;Réalisat° «màj rapport durabilité» Ville Carouge;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Réalisat° «màj rapport durabilité» Ville Carouge;4800.0;0.0;;
49;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_201;2015-26-03;Dépôt CTI Création de groupes d'apprenants;0.0;400.2;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépôt CTI Création de groupes d'apprenants;400.2;0.0;;
50;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;Dépot (C) - 44543 H2020, RAWFIE;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépot (C) - 44543 H2020, RAWFIE;4800.0;0.0;;
51;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;Dépot (C) – 47926, OFSPO;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépot (C) – 47926, OFSPO;4800.0;0.0;;
52;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;Dépot (C) – 47927, H2020, DIVINE;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépot (C) – 47927, H2020, DIVINE;4800.0;0.0;;
53;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;Dépot (C) – 47928, H2020, YPSILON;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépot (C) – 47928, H2020, YPSILON;4800.0;0.0;;
54;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;Procter-Gamble;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Procter-Gamble;4800.0;0.0;;
55;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;Dépot (C) – 47929, H2020, ODRACO;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépot (C) – 47929, H2020, ODRACO;4800.0;0.0;;
56;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;Dépot (C) - 47930, FNS, Mobile crowsourcing;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépot (C) - 47930, FNS, Mobile crowsourcing;4800.0;0.0;;
57;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;Comité – conférences;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Comité – conférences;4800.0;0.0;;
58;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;Publication;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Publication;4800.0;0.0;;
59;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;41139 – FNS, SCOPES;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;41139 – FNS, SCOPES;4800.0;0.0;;
60;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_199;2015-26-03;39023 – FNS, Data Driven;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;39023 – FNS, Data Driven;4800.0;0.0;;
61;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_200;2015-26-03;40998 - Projets LIVES + 28830-Leading House;0.0;10399.800000000001;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;40998 - Projets LIVES + 28830-Leading House;10399.800000000001;0.0;;
62;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_200;2015-26-03;44065-Mandat Ville GE+canton GE/culture;0.0;10399.800000000001;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;44065-Mandat Ville GE+canton GE/culture;10399.800000000001;0.0;;
63;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_206;2015-26-03;48245-Etat Genève : Cté pratiques Caplink 14-15;0.0;399.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;48245-Etat Genève : Cté pratiques Caplink 14-15;399.6;0.0;;
64;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_206;2015-26-03;Formation diagnostic organisationel pour RH EGE;0.0;399.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Formation diagnostic organisationel pour RH EGE;399.6;0.0;;
65;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_179;2015-26-03;34961 - Projet OFEN Energie;0.0;9000.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;34961 - Projet OFEN Energie;9000.0;0.0;;
66;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_179;2015-26-03;49626 - Projet SCAR OFEN Energie;0.0;9000.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;49626 - Projet SCAR OFEN Energie;9000.0;0.0;;
67;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_180;2015-26-03;Dépôts & développement projets (forfait new prof);0.0;15999.600000000002;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépôts & développement projets (forfait new prof);15999.600000000002;0.0;;
68;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_180;2015-26-03;Comités - Journaux et conférences;0.0;15999.600000000002;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Comités - Journaux et conférences;15999.600000000002;0.0;;
69;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_180;2015-26-03;Publication;0.0;15999.600000000002;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Publication;15999.600000000002;0.0;;
70;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_180;2015-26-03;Prospection de mandats (forfait);0.0;15999.600000000002;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Prospection de mandats (forfait);15999.600000000002;0.0;;
71;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_212;2015-26-03;Cours de Statistiques Passerelle EHG;0.0;3519.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Cours de Statistiques Passerelle EHG;3519.6;0.0;;
72;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_178;2015-26-03;Dépot projet;0.0;4800.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépot projet;4800.0;0.0;;
73;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_198;2015-26-03;Dépôt CTI Création de groupes d'apprenants;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Dépôt CTI Création de groupes d'apprenants;1599.6;0.0;;
74;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_198;2015-26-03;Formation courte SIG N°43776;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Formation courte SIG N°43776;1599.6;0.0;;
75;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_198;2015-26-03;OCAS2;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;OCAS2;1599.6;0.0;;
76;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_198;2015-26-03;MAS HES-SO DSIS & DAS GDIS HETS;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;MAS HES-SO DSIS & DAS GDIS HETS;1599.6;0.0;;
77;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_198;2015-26-03;Itescia;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Itescia;1599.6;0.0;;
78;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_198;2015-26-03;Prospection de mandats;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Prospection de mandats;1599.6;0.0;;
79;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_198;2015-26-03;MAS HES-SO DSIS & DAS GDIS HETS Evaluation;0.0;1599.6;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;MAS HES-SO DSIS & DAS GDIS HETS Evaluation;1599.6;0.0;;
80;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_196;2015-26-03;Mandat SLJ camps 2015-2016 facture 35'000,- 5000;0.0;10880.4;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Mandat SLJ camps 2015-2016 facture 35'000,- 5000;10880.4;0.0;;
81;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_196;2015-26-03;Divers Mandats y.c .32h slj 2014-2015;0.0;10880.4;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Divers Mandats y.c .32h slj 2014-2015;10880.4;0.0;;
82;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_194;2015-26-03;Expert métier ressources docum.HES-SO;0.0;9000.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Expert métier ressources docum.HES-SO;9000.0;0.0;;
83;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_194;2015-26-03;Encadrement MSCI (12h/ élève) -> 6 élèves;0.0;9000.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;Encadrement MSCI (12h/ élève) -> 6 élèves;9000.0;0.0;;
84;2015-26-03;__export__.account_journal_5;1;__export__.account_period_10;__export__.account_account_208;2015-26-03;36797 - Projet FNS H1N1 Pandemic;0.0;22500.0;__export__.account_journal_5;__export__.account_period_10
0;;;;;__export__.account_account_134;2015-26-03;36797 - Projet FNS H1N1 Pandemic;22500.0;0.0;;
